TF	Target	Confidence
Arid3a	Ptbp2	0.5081657710629683
Egr2	Arhgap17	0.5078449935688001
Foxn2	Tmem71	0.5075530244250002
Fos	H2-Ab1	0.5072805955991468
Cux1	Fbxo4	0.5070776968020042
Klf13	Pycr1	0.5065445270187278
Klf4	Skap2	0.5065292753367712
Tcf12	Cnn2	0.5056852035959574
Atf5	Plod3	0.5054331507635759
Klf4	Rabgap1l	0.5053716853124817
Cux1	Eci1	0.5053095175238427
E2f1	Smg5	0.5051402238657272
Zbtb17	Wrnip1	0.5050228470262913
Foxo3	Auh	0.5046785063450638
Egr3	Dhcr7	0.5045379850698811
Nfatc1	Ptprc	0.5042828103425046
Satb1	Gfi1	0.5042439798913513
Klf4	Rnf181	0.5041590105948348
Fosl2	Ptpre	0.5040987609567473
E2f1	Cpd	0.5040546262030828
Batf	Sgip1	0.5040539673173878
Egr1	Tnfsf9	0.5040486830845006
Fos	Perp	0.5037204029592774
Fosl1	Gnb5	0.5036491309067341
Creb3l2	Bpnt1	0.5035745418545452
Egr1	Fut8	0.5033490627678967
Fli1	Cln5	0.5032489345352289
Zfp281	Bcl2l11	0.5029457988210522
Cic	Me2	0.5028604269494442
Elf1	E330009J07Rik	0.5028355795341851
Gabpa	1110057K04Rik	0.5024058165907479
E2f1	Atad2b	0.5023478937500678
Batf	Rcl1	0.5021996030585137
Elf1	Qars	0.5020901093876495
Stat3	Sik1	0.5020153621147176
Stat3	Flot1	0.5017754426051758
Foxp1	Lclat1	0.5016255392490456
Cbx2	Ldlrap1	0.5015437062546617
Nr1h2	Irf7	0.5014290397006957
Tulp3	Sdc3	0.5013547228700349
Atf6	Vamp2	0.5010013003156146
Zbtb32	Acsl6	0.5009778636577298
Atf5	Rap1gds1	0.500972731401772
Creb1	Lgals7	0.5004605637781023
Zbtb7b	Capg	0.5003500937897605
Dzip1	Tsc22d1	0.5001815614470059
Foxn2	Tmtc4	0.49969788132554904
Egr3	Mdn1	0.4994083860591626
Egr3	Slc9a8	0.4992625300559469
Zfp202	Anxa3	0.49893887255768077
Cebpb	Ppp3ca	0.49878584929242464
Irf8	Rsad2	0.498628154632887
Elf1	Tnfsf11	0.49861508267834387
Runx2	Cd9	0.4985259139160164
Rxra	Nek6	0.498393033521778
Ahctf1	Dynll2	0.4982732147141754
Egr3	Son	0.4982268440843247
Elf1	Glcci1	0.49797096643254457
Foxk2_Foxp1...	Ldlrap1	0.49794996410071346
Nfatc1	Klf13	0.4978311170756514
Fli1	Zfp568	0.4977678295347946
Cebpb	Glipr1	0.4977091851552109
Creb3l2	Rgs11	0.4975916030585261
Arid5a	Anxa2	0.49747151168423287
Foxo3	Sh3bp1	0.49727125850875975
Arid2	Psmd8	0.49725339240506283
Hif3a	Satb1	0.4971786277845802
Zfp280c	Ddx51	0.49712668000045435
Fli1	Zfp36	0.4971182153752731
Rel	Samsn1	0.49705259921118106
Irf8	Scml4	0.4970278843480731
Arid5a	Eea1	0.49691709352041535
