TF	Gene	Variance_Explained	Rank	Count	Sign
Bhlhe40	Dhrs1	0.0765887594543498	2624.75	1	-1
Gata3	Emb	0.07644334462648134	2620.4	1	1
Relb	Slc38a1	0.07628446553188753	2620.9	1	1
Zfp644	Armcx2	0.07624556043952711	2620.85	1	-1
Tef	Emb	0.07589417170189627	2620.1	1	1
Ankzf1	Dhrs1	0.0755082279246659	2619.9	1	1
Zeb1	Ube2v1	0.07501115821303353	2622.8	1	-1
Cux1	Riok3	0.07483374319287507	2618.05	1	1
Myc	Ddr1	0.07446587480042666	2622.95	1	1
Irf1	Anapc1	0.07417921090681827	2619.4	1	-1
Atf3	Gja1	0.0740620909276957	2855.95	2	1
Mbd6	Sh2d3c	0.07377228054403351	2619.1	1	1
Zfp64	Papss1	0.0737464183151302	2622	1	1
Cdc5l	Ddr1	0.07371238895937895	2620.1	1	-1
Rora	Gsn	0.07352385905276286	2620	1	1
Elf1	Riok3	0.07347926059293416	3094.55	3	-1
Sp2	Papss1	0.07338216567353109	2620.45	1	1
Zbtb17	Plod3	0.07310793158056322	2857.15	2	-1
Myc	Gsn	0.07307957530212839	2619.8	1	-1
Egr2	Emb	0.07303559496219811	2620.35	1	1
Zhx1	Psph	0.07283821877970692	2856.75	2	1
Zbtb1	Gja1	0.0726894705802151	2620.05	1	-1
Zbtb44	Ddr1	0.07246941426273043	2624.15	1	-1
Rxra	Gja1	0.07236241086745591	2621.8	1	1
Atf5	Dhrs1	0.07211810399501892	2619.7	1	1
Zfp53	Aldh3a2	0.0718723271941352	2617.25	1	1
Pbx2	Dusp6	0.07143621008755204	3093.75	3	1
Nfkb1	Anapc1	0.0711679521409947	2617.05	1	-1
Klf10_Klf11	Anapc1	0.07109367593982627	2621.85	1	1
Zeb1	Dhrs1	0.07056908132048718	2621.55	1	1
Hmgb1	Golm1	0.07043141091986853	2621.45	1	1
Nr4a2	Plod3	0.07038052252621267	2619.05	1	1
Zfp160	Anapc1	0.07035724816005698	2854	2	1
Zbtb44	Spry1	0.0700935152967685	2618.1	1	1
Rora	Dusp6	0.06998884034915834	2618.85	1	-1
Irf2	Emb	0.0699569522210243	3095.75	3	-1
Ankzf1	Papss1	0.06993608625342976	2620	1	1
Zfp280c	Emb	0.06988836806798401	3093.55	3	1
Mtf2	Armcx2	0.06952705317987518	2621.25	1	1
Ahr	Armcx2	0.06915014772657993	2622.45	1	-1
Ahr	Dusp6	0.06880272508049115	2859.25	2	1
Cbx2	Sh2d3c	0.06875701895571291	2622.25	1	1
Runx1	Sh2d3c	0.06856600904391633	2618.15	1	1
Zfp64	Aldh3a2	0.06832384243951647	2856.45	2	1
Cic	Gsn	0.068203445729402	2621.95	1	1
Hmga1_Hmga1-rs1	Tfg	0.06818952210252709	2620.85	1	1
Arid3b	Gsn	0.0678837299179742	2854.95	2	1
Rlf	Armcx2	0.06785228485344583	2617.95	1	1
Zfp617	Armcx2	0.06761739033407758	2620.45	1	-1
Nfkb1	Emb	0.06745270001645401	2618.3	1	-1
Ahctf1	Dazap2	0.0671007424904938	2620.15	1	-1
Hbp1	Emb	0.06702087563459017	2621.65	1	-1
Thap7	Anapc1	0.06695921640287547	2620.05	1	-1
Plscr1	Slc38a1	0.06695740684328857	2617.65	1	-1
Mef2d	Emb	0.0662127836606948	2616.7	1	1
Atf2	Plod3	0.06617256131580578	2619.8	1	-1
Nr4a1	Plod3	0.06604781232323595	3092.3	3	1
Snapc2	Riok3	0.06599930464673355	2617.35	1	1
Sp4	Tfg	0.06555979975647323	2857.4	2	1
Plagl1	Armcx2	0.06550745404996175	2621.05	1	1
Phf20	Tfg	0.06542559226026778	2619.3	1	1
Nr3c1	Ube2v1	0.06532808261831144	2853.3	2	-1
Klf3	Papss1	0.0652653322005042	2619	1	1
Foxo1	Emb	0.06520153225495798	2619.2	1	1
Tbx21	Dazap2	0.0651134925786313	2855.6	2	1
Zeb2	Riok3	0.06510500770685215	2618	1	1
Klf9	Golm1	0.06503759094950147	2618.8	1	1
Nfe2l2	Emb	0.06492595217751607	3093.6	3	1
Hif3a	Tfg	0.06417870738549214	2618.7	1	1
Bbx	Gja1	0.06393619932238136	2856.65	2	1
Hif3a	Dazap2	0.06377562848166711	2617.7	1	-1
Zfp281	Ube2v1	0.06376657707072678	2620.55	1	1
Elf1	Golm1	0.06366548127753904	2855.5	2	0
Mef2d	Golm1	0.06354185390432938	2618.6	1	1
Zkscan1	Anapc1	0.06332658792611105	2618.85	1	1
Arid2	Plod3	0.06280451334295038	2622.05	1	1
Fli1	Psph	0.06278636768910073	2620.05	1	-1
Mtf2	Dusp6	0.06264910813344643	3092.4	3	-1
Tulp3	Plod3	0.06257456362286136	2618.65	1	1
Zhx1	Dazap2	0.06256621056758604	2855.15	2	-1
Ncoa3	Armcx2	0.06254750314240368	2618.65	1	1
Tbx21	Dhrs1	0.06245598610965978	2855.15	2	0
Patz1	Armcx2	0.06239470441389615	2617.1	1	1
Rel	Dusp6	0.06228707375206072	2853.85	2	0
Nr4a2	Armcx2	0.06216291997634491	2615.45	1	1
Plagl2	Plod3	0.06201115543224456	2618.3	1	1
Stat5b	Golm1	0.061958342554635504	2618.55	1	-1
Hsf1	Dusp6	0.06183327965093893	2856.8	2	0
Foxk2_Foxp1...	Ddr1	0.061751893290283986	2616.45	1	1
Stat4	Ube2v1	0.06168282226709054	2616.9	1	1
Nfe2l2	Golm1	0.06149707954251127	2615.25	1	1
Zfp64	Ube2v1	0.06134158359505608	2618.1	1	1
Erf	Golm1	0.061318616064484965	2618	1	1
Ankzf1	Ddr1	0.06068632898416866	2619.55	1	1
Atf5	Slc38a1	0.06062693870346516	2617.7	1	-1
Junb	Slc38a1	0.060574920731144344	2618.35	1	1
Relb	Dusp6	0.060389565740646876	2853.55	2	-1
Nr3c1	Plod3	0.05994854972667962	2614.95	1	-1
Nfat5	Anapc1	0.059563535149602706	2618.5	1	1
Zfp472	Dazap2	0.059528209441695436	2614.65	1	1
Klf10_Klf11	Golm1	0.05940668254028016	2618.95	1	-1
Ahr	Sh2d3c	0.05939635936779085	2621.05	1	-1
Dr1	Aldh3a2	0.05879910622355729	2854.9	2	1
Zbtb7a	Anapc1	0.058563916503031874	2617.3	1	1
Dbp	Riok3	0.058467959367928965	2618.2	1	1
Sp4	Ube2v1	0.058395392556976344	2617.85	1	-1
Erf	Anapc1	0.05833521652390257	2618.65	1	1
Zfp617	Ube2v1	0.05828992444245702	2614.25	1	-1
Zbed4	Golm1	0.05812193433563574	2615.35	1	-1
Patz1	Dhrs1	0.05810452097668446	2616	1	1
Sp100	Anapc1	0.058103364697202994	2615.9	1	1
Rreb1	Dusp6	0.057596146997344146	2618	1	1
Deaf1	Dusp6	0.057517917892611826	2614.05	1	1
Rxrb	Emb	0.05727525826795492	2613.95	1	-1
Nfkb2	Armcx2	0.05725472898838546	2619.95	1	-1
Cux1	Sh2d3c	0.057185726321684505	2617.75	1	1
Zfp688	Plod3	0.05691940830840166	2854.45	2	-1
Irf9	Anapc1	0.05667636137605627	2617.25	1	-1
Cux1	Slc38a1	0.05659331061974562	2617.55	1	-1
Sp4	Riok3	0.05658697444310595	2619.85	1	-1
Gm6710	Spry1	0.056576185179806227	2615.8	1	-1
Hif1a	Plod3	0.05650483535216046	2855.1	2	1
Ahr	Emb	0.05638191923953022	2855.3	2	-1
Hmga1_Hmga1-rs1	Emb	0.05611458307262227	2852.8	2	1
Rora	Riok3	0.05609172993579412	2617.5	1	1
Zfp280c	Golm1	0.05605401547666596	3089.15	3	1
Mtf2	Aldh3a2	0.055994604368436174	2854.3	2	1
Zeb1	Dusp6	0.0558926161773269	2615.7	1	1
Atf2	Aldh3a2	0.055191747104369915	2852.7	2	1
Zeb2	Dhrs1	0.05503301025650046	2852.45	2	1
Creb3l2	Dazap2	0.05503139616884432	2617.75	1	-1
Zfp52	Ddr1	0.05501131682757595	2616.95	1	1
Klf9	Slc38a1	0.05499016591012078	2617	1	1
Zfp688	Golm1	0.05468500975742545	2613.75	1	1
Nr4a2	Dusp6	0.05461173881791394	2616.55	1	-1
Ncoa3	Golm1	0.05455144075321552	2854.7	2	1
Jun	Emb	0.05423446098314584	2616.9	1	-1
Eea1	Spry1	0.05403650176082579	2613.85	1	1
Egr1	Tfg	0.05383042230687178	3326.25	4	0
Tal2	Anapc1	0.053825080849762154	2854.85	2	1
Ets2	Slc38a1	0.05367582036914079	2614.4	1	-1
Nr1h2_Nr1h3	Armcx2	0.05362191695613204	2615.9	1	1
Plagl1	Plod3	0.05359562094263741	2853.75	2	1
Sox4	Papss1	0.053363335580906425	2616.35	1	1
Plagl2	Sh2d3c	0.05332725333699808	2616.8	1	1
Sp4	Aldh3a2	0.053012988475910225	2615.4	1	1
Cdc5l	Riok3	0.05296733314302615	2616.5	1	-1
Nr1d2	Golm1	0.05233675708561368	2615	1	1
Nr4a1	Ube2v1	0.052167840437199464	2613.55	1	1
Zfp688	Dusp6	0.051896571143044926	2850.35	2	0
Mxi1	Golm1	0.05187299343867979	2850.45	2	0
Mtf2	Anapc1	0.051476394557456805	2616.05	1	1
Sox4	Slc38a1	0.05144361228897648	2615.75	1	1
Atf5	Anapc1	0.05131488669169404	2618.35	1	-1
Arid3b	Ddr1	0.05124049264249732	2616.35	1	1
Tcf12	Papss1	0.051223921672452245	2615.95	1	1
Cebpg	Aldh3a2	0.05088122551247208	2851.9	2	1
Rest	Tfg	0.05077320054297866	2853.95	2	1
Zfp688	Slc38a1	0.05073320967461652	2852.4	2	-1
Zbtb44	Papss1	0.050640032268803516	2613.35	1	1
Snapc2	Emb	0.05022821189135429	2615	1	-1
Zfp386	Golm1	0.05018814146120032	2618.15	1	1
Zbtb7b	Dusp6	0.0501239430816526	2613.25	1	-1
Rxrb	Armcx2	0.050041581813289535	2853.8	2	-1
Zbtb1	Ube2v1	0.04932303749233752	2615.25	1	1
Gm6710	Golm1	0.049287602903634084	2615.8	1	-1
Creb3l2	Riok3	0.049279006795163324	2615.55	1	-1
Stat4	Tfg	0.049047204619254346	2615.45	1	1
Bcl11b	Golm1	0.04875136665136964	2614.1	1	1
Cenpb	Plod3	0.04874245552357774	2850.65	2	1
Satb1_Satb2	Golm1	0.048601298246278325	2854.25	2	0
Bbx	Ddr1	0.04765666403070627	2853.3	2	1
Cic	Riok3	0.04745421350550161	2613.7	1	1
Zfp62	Aldh3a2	0.0472423057298898	2614.2	1	1
Aebp2	Ube2v1	0.04705846321940439	2615.4	1	-1
Fosl2	Sh2d3c	0.04678028631269696	2616.55	1	-1
Nfkb1	Ube2v1	0.04665805339954889	2614.85	1	1
Cc2d1a	Dusp6	0.04593447125205165	2615.2	1	-1
Bcl6	Plod3	0.045654338292546316	2612.35	1	1
Nfkb1	Gja1	0.0453392102440409	2612.25	1	1
Zfp703	Gsn	0.045131893198267325	2612.15	1	1
Rela	Tfg	0.04493600968671013	2614.45	1	-1
Stat3	Psph	0.04444077045814515	2614.7	1	-1
Smad4	Aldh3a2	0.04438390804706457	2851.35	2	1
Zfp322a	Riok3	0.04338924640823109	2614.4	1	1
Atf2	Dhrs1	0.04332718509180798	2615.55	1	-1
Arid2	Dazap2	0.04329784054720894	2613.75	1	-1
Sp4	Dusp6	0.04320874406438957	3090.8	3	1
Dr1	Ddr1	0.04291138772810138	2612.6	1	-1
Rbpj	Golm1	0.042132469992372565	2612.35	1	-1
Zfp322a	Tfg	0.04195657835346568	2613.9	1	1
Zbtb20	Golm1	0.04189720013657291	2613.35	1	1
Zbtb1	Dhrs1	0.04184713592843129	2613.65	1	1
Cebpb	Golm1	0.041838380167505504	2851.95	2	0
Zbtb7a	Golm1	0.04172886024185616	2613.85	1	1
Nfat5	Armcx2	0.04131444350763772	2613.75	1	1
Pou6f1	Armcx2	0.04084792436567084	2612.7	1	1
Bbx	Dazap2	0.040819189319245684	3088.9	3	1
Mbd6	Dusp6	0.04039758573056349	2615.15	1	1
Zfp688	Dazap2	0.04005028675982739	2611.9	1	1
Jun	Riok3	0.039905547996064696	2614.95	1	1
Zfp64	Armcx2	0.039875159451964806	2849.5	2	0
Bbx	Plod3	0.03986346773355505	2613.05	1	1
Eea1	Armcx2	0.03973110502854471	2612.05	1	-1
Mafg	Tfg	0.039667978718230454	2612.85	1	1
Nfil3	Tfg	0.03961241019967848	2611.7	1	1
Mga	Psph	0.03960012922041001	2611.6	1	1
Bcl6	Emb	0.039425037188746626	3326.35	4	1
Drap1	Psph	0.03936280736846719	2614.85	1	1
Hif3a	Dusp6	0.038931512057108195	2614.65	1	1
Zfp64	Slc38a1	0.038832853722635195	2611.3	1	-1
Zbtb7a	Slc38a1	0.03878349557153887	2611.2	1	1
Bbx	Sh2d3c	0.038644128584713146	2851.65	2	-1
Trps1	Riok3	0.03845336101362319	2612.8	1	1
Zhx1	Aldh3a2	0.03841842449845216	2613.45	1	1
Nr1h2_Nr1h3	Ddr1	0.0381913619255417	2612.95	1	-1
Bbx	Gsn	0.0377493078959089	2611.9	1	1
E2f1	Plod3	0.037495714391760616	2611.8	1	1
Mafg	Papss1	0.03712788263819565	2850.9	2	1
Irf2	Anapc1	0.037051604698631536	2611.6	1	-1
Trps1	Ube2v1	0.036667920381165134	2612.75	1	1
Relb	Ube2v1	0.036573100518872526	2848.25	2	-1
Tsc22d1	Ube2v1	0.03619845675617787	2612.15	1	-1
Mxd4	Papss1	0.03617840757630184	2612.3	1	1
Zbtb7a	Ddr1	0.03616252725869974	2612.65	1	1
Sp4	Spry1	0.03529414921331399	2849.9	2	-1
Gm6710	Tfg	0.03529393147756517	2611.95	1	-1
Nfe2l2	Papss1	0.03529384338056365	2611.85	1	-1
Zbtb22	Gsn	0.034743940816027864	2612.35	1	1
Nfat5	Gsn	0.03458659086790883	2850.85	2	-1
Sp100	Armcx2	0.03416135423439707	2611.2	1	1
Zfp644	Dhrs1	0.033869460456263524	2611.85	1	-1
Litaf	Psph	0.03383037335683166	2610.6	1	-1
Gm6710	Psph	0.0338156843088234	2612.3	1	1
Satb1_Satb2	Riok3	0.033506549117423665	2610.9	1	-1
Lyl1_Tal2	Ube2v1	0.03344713214034163	2613.65	1	-1
Zbtb22	Golm1	0.03299305351666454	2613.45	1	1
Kdm2b	Armcx2	0.03268608367895841	2611.75	1	1
Sp3	Tfg	0.03245024164696438	2611.6	1	1
Myc	Dusp6	0.03245016684052392	2610.3	1	1
Atf6	Plod3	0.032238830446360625	2611.55	1	-1
Mafg	Riok3	0.03211272212428236	2611.05	1	-1
Bbx	Tfg	0.032091407189907495	2849.35	2	-1
Klf13	Spry1	0.031875531823135114	2848.6	2	0
Foxn2	Papss1	0.03172744384134418	2611.35	1	1
Zfp526	Gja1	0.030534778371645567	2610.35	1	1
Klf3	Gja1	0.02976907791774659	2610.65	1	1
Zhx1	Papss1	0.02961938586381648	2848.35	2	1
Pbx2	Emb	0.02928338797713096	3086.7	3	1
Hif1a	Ube2v1	0.02899874581581372	2610.2	1	1
Cggbp1	Dazap2	0.028741516690748325	2609.5	1	1
Bbx	Dhrs1	0.028396775029012757	2611.3	1	1
Zfp280c	Aldh3a2	0.028180398465767486	2610.65	1	1
Atf5	Sh2d3c	0.02787634567640279	2610.1	1	-1
Tbx21	Plod3	0.027833532396294103	2610.55	1	1
Atf3	Ube2v1	0.027783816167522634	2610.45	1	-1
Zfp202	Psph	0.027500614758085705	2610	1	-1
Sp4	Dazap2	0.02734260249449476	2610.35	1	-1
Rest	Dazap2	0.02729175870600259	2609.9	1	-1
Tbx21	Aldh3a2	0.02712125218682184	2610.7	1	1
Nfe2l2	Plod3	0.02681358367004518	2611.55	1	1
Bbx	Dusp6	0.026771581330102566	2610.15	1	-1
Zfp617	Aldh3a2	0.026108998469151913	2610.45	1	1
Gtf2ird1	Spry1	0.02570969756673098	2610.95	1	1
Drap1	Riok3	0.025562047876272243	2609.35	1	1
Klf13	Sh2d3c	0.025490353186714932	2610.85	1	1
Hif1a	Papss1	0.025042048798422124	2609.7	1	-1
Fosl1	Armcx2	0.024489712685198284	2608.8	1	1
Nfe2l2	Gja1	0.02444619921303969	2609.05	1	1
Hmga1_Hmga1-rs1	Ddr1	0.024366677057513365	2848.2	2	1
Atf2	Spry1	0.024223427269288965	2844.85	2	1
Pbx2	Riok3	0.02410511148558352	2609.8	1	-1
Srf	Aldh3a2	0.023887987218375383	2609.75	1	1
Zfp160	Armcx2	0.02379968090151441	3084	3	1
Zbtb44	Dazap2	0.023602349182728244	2610.6	1	1
Cux1	Plod3	0.023404262215188286	2610.15	1	1
Ahr	Dazap2	0.02340107405827897	2608.5	1	-1
Bbx	Papss1	0.023249039311625964	2610.25	1	-1
Ski	Golm1	0.023117385239616383	2608.4	1	1
Elf1	Ube2v1	0.02297057865035045	2848.25	2	-1
Usf2	Golm1	0.022557170103037493	2610.25	1	-1
Fli1	Emb	0.021308569701675096	2608.1	1	-1
Tcf3	Anapc1	0.021176276860502784	2609.85	1	1
Zfp426	Sh2d3c	0.020229400587099357	2609.75	1	1
Zfp64	Anapc1	0.020064084056729402	2609.35	1	1
Zfp617	Ddr1	0.019966987758207856	2608.15	1	1
Cic	Tfg	0.01960623952464178	2609.15	1	1
Runx1	Dazap2	0.019209345637664764	2608.8	1	1
Tcf3	Papss1	0.018820968004852723	2608.55	1	-1
Zfp202	Aldh3a2	0.018805024687282058	2608.05	1	-1
Bbx	Golm1	0.018538968820219916	2845.45	2	1
Klf4	Papss1	0.01826508716995645	2607.95	1	1
Pou6f1	Plod3	0.017671620332260142	2609.55	1	1
Fos	Emb	0.017585302575615958	2608.95	1	-1
Arid3b	Aldh3a2	0.017459176790921082	2609.6	1	1
Elk3	Tfg	0.017071558454777015	2608.65	1	-1
Stat3	Riok3	0.016943610828654865	2608.35	1	1
Clock	Psph	0.016578074678178244	2844.05	2	1
Kdm2b	Anapc1	0.015681726970431333	2608.75	1	-1
Rela	Dazap2	0.015409085688423918	2608.85	1	1
Tbx21	Anapc1	0.014797061024096614	2607.5	1	-1
Pou6f1	Riok3	0.014517443977584532	2608.45	1	-1
Elf1	Spry1	0.01322461945776221	2607.8	1	1
Zbtb7a	Emb	0.013210020620107798	2608.25	1	-1
Nfe2l2	Psph	0.012990113649241696	2608.15	1	1
Erf	Dhrs1	0.012939927339691093	2607.65	1	-1
Klf13	Dhrs1	0.012232066359454508	2607.95	1	1
Zfp322a	Ddr1	0.01207750598222187	2607.85	1	1
Nr4a2	Papss1	0.011504958417884403	2607.7	1	1
Bcl6	Psph	0.010971070421124362	2607.65	1	1
Thap7	Armcx2	0.010856303387897403	2606.95	1	-1
Zbtb44	Psph	0.010177302251763365	2607.85	1	-1
Pbx2	Spry1	0.009828272885595712	2608.4	1	-1
Fosl2	Slc38a1	0.009495833702058476	2844	2	-1
Klf10_Klf11	Tfg	0.009393177158407161	2607.1	1	1
Sp4	Slc38a1	0.009356770040564044	2607.55	1	1
Atf6	Ube2v1	0.008655051056854901	2845.1	2	0
Clock	Dazap2	0.008544512780656432	2606.45	1	-1
Nfil3	Golm1	0.008282662397888052	2844.75	2	0
Plagl2	Golm1	0.007585954731541622	2607.1	1	1
Zfp688	Gsn	0.007487101963075504	2607.7	1	1
Pknox1	Armcx2	0.007420668392780205	2844.65	2	1
Thap7	Riok3	0.006538711686108178	2607.35	1	-1
Zfp87	Dazap2	0.006160963982065904	2607.05	1	1
Plagl2	Psph	0.005724908883512037	2605.55	1	1
Foxn2	Sh2d3c	0.005583042545255002	2842	2	0
Cic	Dhrs1	0.005582845074859677	2606.85	1	1
Arid3b	Ube2v1	0.004958546926881857	2841.3	2	-1
Fosl2	Anapc1	0.004276622787650719	2606.75	1	-1
Bcl11b	Aldh3a2	0.00423647853678778	2842.05	2	1
Atf6	Golm1	0.004160674755004712	2605.35	1	1
Lyl1_Tal2	Emb	0.004121821222673572	2845.1	2	-1
Zbtb44	Aldh3a2	0.004117763390610374	2606.55	1	1
Jun	Sh2d3c	0.003954636295365077	2607.2	1	-1
Atf2	Armcx2	0.003928897719019853	2605.8	1	-1
Nr1h2_Nr1h3	Slc38a1	0.003917211886755578	2605.7	1	-1
Klf10_Klf11	Ddr1	0.0036375789248292547	2606	1	-1
Arid3a	Gsn	0.003304969352302256	2604.75	1	-1
Nfkb2	Plod3	0.002936399719691951	2604.65	1	-1
Sp3	Emb	0.0028150688958402557	2605.15	1	-1
Zfp526	Gsn	0.002653911156756128	2606.3	1	1
Srebf1	Riok3	0.0023447442045402946	2605.15	1	-1
Klf3	Tfg	0.002069504088827423	2605.8	1	1
Irf7	Psph	0.0019809307368485627	2604.35	1	1
Clock	Plod3	0.0017766804782779698	2606.45	1	1
Tef	Ube2v1	0.0017501611750479484	2607.15	1	1
Zbtb7b	Dazap2	0.0013668415112535804	2606.95	1	-1
Nfkb2	Tfg	0.0008629564909373832	2604.45	1	1
Zfp281	Gsn	0.0006739981055322031	2605.75	1	1
Zfp329	Ddr1	0.00045773088844566214	2603.95	1	1
Elf1	Ddr1	0.00028437691981818557	2605.1	1	-1
Hes6	Riok3	0.0002610548172806815	2605.85	1	-1
Atf6	Dusp6	0.00021762232359515688	2604.45	1	1
Zfp329	Dusp6	0.00019153040978786562	2606.25	1	-1
Gata3	Anapc1	0.00016730685615342633	2604.35	1	1
Lyl1_Tal2	Aldh3a2	0.00016189290918218192	2606.2	1	-1
Ddit3	Anapc1	0.000139043716344589	2605.75	1	1
Ncoa3	Slc38a1	0.0001348378306072373	2605.35	1	1
Zfp35	Gja1	0.00010742808525344704	2605.55	1	-1
Arid5a	Gsn	9839332917330746e-20	2842.55	2	-1
Mxi1	Plod3	8670890034271351e-20	2603.75	1	1
Rara	Plod3	8532842757704717e-20	2605.45	1	1
Stat4	Emb	6584907692231967e-20	2605.05	1	1
Hes6	Tfg	5410226342739133e-20	2605.35	1	1
Gata3	Sh2d3c	23936727577844597e-21	2604.95	1	-1
Elk4	Tfg	18732701382973005e-21	2605.7	1	1
Nfkb1	Slc38a1	16750806043064336e-21	2605.6	1	1
Snapc2	Armcx2	4311533731693462e-21	2605.2	1	-1
Ets1	Riok3	32179821492728245e-22	2604.95	1	-1
Rbpj	Slc38a1	5414040623596961e-22	2604.15	1	-1
